Qmun,Qnome_unidade,Qcount_criancas_num,ID_Pergunta,Resposta,Texto_Pergunta,Bloco_ID,Bloco_Nome,Resposta_Valida
Curvelândia,Escola Municipal Tia Iracema,88,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Diamantino,CEMEI -ESCOLA INFANTIL CARINHA DE ANJO,68,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Diamantino,CEMEI -TIA ALAIR,278,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Diamantino,CEMEI- PROFESSORA CARMEN VIEIRA DIAS,250,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Diamantino,Escola Municipal de Educação Infantil  Criança Feliz,297,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
General Carneiro,CEM Júlia de Moraes Aquino,28,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
General Carneiro,Centro Educacional Infantil,33,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Jangada,CMEI MAEZINHA MARIA,265,D1310,Não Informado,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,False
Nova Mutum,CEMEII -VILAS  DOS SANTOS,274,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Nova Mutum,CEMEII- PEQUENOS BRILHANTES,326,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Nova Mutum,CEMEII-MÃE AMIGA,325,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Nova Mutum,CENTRO MUNICIPAL DE ED.INFANTIL INTEGRAL AQUARELA DO SABER,387,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Nova Olímpia,Creche Municipal Aparecida Portilho Bento de Azevedo,351,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI José Luiz Bárbara Filho,73,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI Prefeito Arlindo Domingos - Sala Anexa Garça Branca,41,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI Prefeito Arlindo Domingos - Sede,70,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI SUSI MILHOMEM FIGUEIREDO SILVA,204,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Porto Alegre do Norte,CRECHE MUNICIPAL MARIA NILZA MONTEIRO SALES,304,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Porto Alegre do Norte,CRECHE MUNICIPAL MARIA VIANA SABINO,118,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Poxoréu,CMEI José Altamiro Paim,240,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Poxoréu,CMEI PROF TEREZINHA GREGORIO FERREIRA,117,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI DIONE PAVIN,225,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI ERCOLINO COSTA,223,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI JEFERSON GALBIATTI MIRA,222,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI JONAS PINHEIRO DA SILVA JUNIOR,241,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI Lar Maria de Nazaré,295,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI MUNDO ENCANTADO,165,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI PEQUENO PRÍNCIPE,39,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI Prof eliene Macedo dos Santos,169,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI PROF ROSIDELMA ALMEIDA FERRAZ,271,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI SONHO DE CRIANÇA,224,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI Agton Kayro Leite dos Santos,109,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI ELY CARLOS SILVA NUNIS,131,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI JONAS NUNES CAVALCANTI,242,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI MACHADO DE ASSIS,122,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI MARIA DAS GRAÇAS DOS SANTOS,241,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI Professor Giovanni Gomes Pereira,226,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI Widisney  Aparecido Pereira Rodrigues,385,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,JOAO. ESAR DOMINGOS DA SILVA,127,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Rondonópolis,MAGNOLIA ANGELICA ARAUJO,379,D1310,Não Informado,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,False
Rondonópolis,UMEI PEQUENOS BRILHANTES,189,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Salto do Céu,CEMEI BRANCA DE NEVE,108,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Santa Carmem,Cemeis benjamim maurina,250,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sapezal,CMEI Luiza Maggi Sheffer,372,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sapezal,CMEI Nibele Vefago,281,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EME Clara Teixeira,417,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Alvorada,346,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Cecília Meireles,454,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Clarisse Alves Corrêa  dos Santos,72,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Gerson Pires da Silva,405,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Neuza Nádia Fuzinatto Graf,265,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Prof. SolangeMaria Ferronato,142,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI SANTO ANTÔNIO,149,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI São Cristóvão,320,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI São Francisco de Assis,280,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Tempo de Infância,256,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sinop,EMEI Vinicius de Moraes,530,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,Cemei Flor do Amanhã,293,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,CEMEIS BOM JESUS,81,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,Cemeis Criança Esperança,140,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,CEMEIS DOCE INFÂNCIA,346,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,Cemeis Francisco Walmart garcia,130,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,CEMEIS PINGO DE AMOR,211,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Sorriso,Cemeis Sonho Encantado,309,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Tangará da Serra,Centro Municipal de Ensino Atacílio de Souza,134,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Tangará da Serra,Centro Municipal de Ensino Dona Mariquinha Tavares,169,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Tangará da Serra,Centro Municipal de Ensino Futuro Brilhante,175,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Tangará da Serra,CME Cecília Maria de Barcellos,160,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Tangará da Serra,CME Jesu Pimenta de Souza,166,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Várzea Grande,CMEI ALBELLA CURVO DE MORAES,100,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Várzea Grande,CMEI IZABEL ANTUNES DE CAMPOS,168,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Várzea Grande,CMEI JOSÉ MENDONÇA,73,D1310,Não,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Várzea Grande,CMEI MANOEL ROSA DE FIGUEIREDO,54,D1310,Sim,Parquinho – os equipamentos possuem zonas de queda desobstruídas?,D,D – Ambiente Pedagógico,True
Barra do Bugres,Centro Educacional de Educação Infantil Governador José Garcia Neto,114,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Bugres,Creche Municipal Nossa Senhora Aparecida,154,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,CMEI Dona Delice Farias dos Santos,22,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,CMEI Imaculada Conceição,128,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,CMEI Prof. Carmina Santis Bosaipo,62,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,CMEI Prof. Izaurina Abreu Luz,92,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,CMEI Prof. Joselma Ignez S. Schimmer,103,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,CMEI Professora Maurenice Santos Cordeiro,115,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,Dom Geraldo Fernandes,104,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Barra do Garças,Padre Daniel Badiali,35,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cáceres,CMEI Brígida da Silva Aguiar,60,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cáceres,Escola Municipal Buscando o Saber,63,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cáceres,Escola Municipal de Educação Infantil Léa Maria Lara Silva,103,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cáceres,Escola Municipal de Educação Infantil Madre Maria Estevão,242,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cáceres,Escola Municipal de Ensino Infantil Província de Arezzo,75,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cáceres,Escola Municipal Irene Coelho Cruz,197,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campinápolis,UNIDADE MUNICIPAL DE EDUCAÇÃO INFANTIL MARIA DE MORAES LIMA,222,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campinápolis,UNIDADE MUNICIPAL DE EDUCAÇÃO INFANTIL OSCAR LUIZ DA SILVA OSCARINO,208,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Novo dos Parecis,EMEI Armando Jacinto Brolio,482,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Novo dos Parecis,EMEI Reino Encantado,405,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Verde,CENTRO EDUCACIONAL AMERECILDA CONCEICAO FERNANDES REZENDE,250,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Verde,Centro Educacional Bem-Me-Quer,308,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Verde,Creche Francisco Tirado Aragão Filho,540,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Verde,CRECHE JOHANNES BERTHOLD HENNING (Padre Joao),337,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Campo Verde,Creche Municipal Cora Coralina,184,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Comodoro,Creche Cantinho Feliz,206,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Confresa,CMEI ANGELINA FERNANDES DA FONSECA,390,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Confresa,CMEI SARAH JENYFFER BARBOSA DE FREITAS,99,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Confresa,CRECHE MUNICIPAL PROFESSORA LUCINARA APARECIDA LIMA E SILVA,195,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEEI PORTAL DA FÉ,119,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC  JOSEFA CATARINA DE ALMEIDA,119,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC ELZIRA CAVALCANTE DA SILVA,121,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC JAMIL BOUTROS NADAF,133,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC JOÃO BATISTA SCALABRINI,110,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC JOSÉ NICOLAU PINTO,96,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC LUCILA FERREIRA FORTES,130,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC Padre Armando Cavallo,123,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC PROFESSOR AECIM TOCANTINS,128,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CEIC SEBASTIÃO TOLOMEU,214,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,"CEIC Tertuliana Maria de Arruda Souza - ""Mãe Nhara""",106,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CMEI DANTE MARTINS DE OLIVEIRA,190,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CMEI REGINA PIA PADILLA DE BORBON NEVES,185,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Cuiabá,CRECHE MUNICIPAL JOÃO CRISÓSTOMO FIGUEIREDO,64,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Curvelândia,Escola Municipal Tia Iracema,88,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Diamantino,CEMEI -ESCOLA INFANTIL CARINHA DE ANJO,68,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Diamantino,CEMEI -TIA ALAIR,278,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Diamantino,CEMEI- PROFESSORA CARMEN VIEIRA DIAS,250,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Diamantino,Escola Municipal de Educação Infantil  Criança Feliz,297,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
General Carneiro,CEM Júlia de Moraes Aquino,28,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
General Carneiro,Centro Educacional Infantil,33,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Jangada,CMEI MAEZINHA MARIA,265,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Nova Mutum,CEMEII -VILAS  DOS SANTOS,274,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Nova Mutum,CEMEII- PEQUENOS BRILHANTES,326,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Nova Mutum,CEMEII-MÃE AMIGA,325,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Nova Mutum,CENTRO MUNICIPAL DE ED.INFANTIL INTEGRAL AQUARELA DO SABER,387,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Nova Olímpia,Creche Municipal Aparecida Portilho Bento de Azevedo,351,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI José Luiz Bárbara Filho,73,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI Prefeito Arlindo Domingos - Sala Anexa Garça Branca,41,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI Prefeito Arlindo Domingos - Sede,70,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Pedra Preta,CMEI SUSI MILHOMEM FIGUEIREDO SILVA,204,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Porto Alegre do Norte,CRECHE MUNICIPAL MARIA NILZA MONTEIRO SALES,304,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Porto Alegre do Norte,CRECHE MUNICIPAL MARIA VIANA SABINO,118,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Poxoréu,CMEI José Altamiro Paim,240,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Poxoréu,CMEI PROF TEREZINHA GREGORIO FERREIRA,117,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI DIONE PAVIN,225,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI ERCOLINO COSTA,223,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI JEFERSON GALBIATTI MIRA,222,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI JONAS PINHEIRO DA SILVA JUNIOR,241,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI Lar Maria de Nazaré,295,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI MUNDO ENCANTADO,165,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI PEQUENO PRÍNCIPE,39,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI Prof eliene Macedo dos Santos,169,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI PROF ROSIDELMA ALMEIDA FERRAZ,271,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Primavera do Leste,EMEI SONHO DE CRIANÇA,224,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI Agton Kayro Leite dos Santos,109,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI ELY CARLOS SILVA NUNIS,131,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI JONAS NUNES CAVALCANTI,242,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI MACHADO DE ASSIS,122,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI MARIA DAS GRAÇAS DOS SANTOS,241,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI Professor Giovanni Gomes Pereira,226,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,CMEI Widisney  Aparecido Pereira Rodrigues,385,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,JOAO. ESAR DOMINGOS DA SILVA,127,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,MAGNOLIA ANGELICA ARAUJO,379,D1311,Sim,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Rondonópolis,UMEI PEQUENOS BRILHANTES,189,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
Salto do Céu,CEMEI BRANCA DE NEVE,108,D1311,Não,Parquinho – há brinquedos acessíveis para crianças com mobilidade reduzida?,D,D – Ambiente Pedagógico,True
